"country","year","province","municipality","community","g4_hh_average_income_source_a_income_farming","g4_hh_average_income_source_b_income_harvesting","g4_hh_average_income_source_c_income_fishing_artisanal","g4_hh_average_income_source_d_income_fishing_aquaculture","g4_hh_average_income_source_e_income_buying_trading","g4_hh_average_income_source_f_income_processing","g4_hh_average_income_source_g_income_extraction","g4_hh_average_income_source_h_income_tourism","g4_hh_average_income_source_i_income_other_wage","g4_hh_average_income_source_j_income_industrial","g4_hh_average_income_source_k_income_other"
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,50,0,0,0,0,0,0,0,50
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,50,0,50,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,50,0,50,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,100,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,0,0,40,0,0,0,0,0,60
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,100,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,0,0,20,0,0,0,0,0,80
"HND","2019","Cortés","Puerto Cortés","Bajamar",60,0,40,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,0,0,100,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Jericó",0,0,30,0,0,0,0,0,0,0,70
"HND","2019","Islas de la Bahía","Guanaja","El Pelicano",0,0,40,0,0,0,0,0,0,60,0
"HND","2019","Islas de la Bahía","Guanaja","Savannah Bight",0,0,0,0,0,0,0,0,100,0,0
"HND","2019","Islas de la Bahía","Guanaja","El Cayo",0,0,0,0,0,0,0,0,100,0,0
"HND","2019","Islas de la Bahía","Guanaja","Mangrove Bight",0,0,60,0,0,0,0,0,40,0,0
"HND","2019","Islas de la Bahía","Guanaja","El Cayo",0,0,0,0,0,0,0,0,100,0,0
"HND","2019","Cortés","Omoa","Omoa",35,0,50,0,0,15,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",30,0,70,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",40,0,60,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,100,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,50,0,0,50,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",40,0,0,0,30,30,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,100,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,100,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,100,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,90,0,10,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Milla 3",0,0,40,0,0,0,0,0,0,0,60
"HND","2019","Cortés","Omoa","Muchilena",60,0,0,0,40,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Masca",0,0,0,0,60,30,0,0,10,0,0
"HND","2019","Cortés","Omoa","Barra Motagua",40,0,0,0,0,0,0,0,0,60,0
"HND","2019","Cortés","Omoa","Barra Motagua",10,10,10,10,20,20,20,0,0,0,0
"HND","2019","Cortés","Omoa","Masca",25,0,75,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Masca",0,0,0,0,60,40,0,0,0,0,0
"HND","2019","Islas de la Bahía","Guanaja","Mangrove Bight",0,0,0,0,50,0,0,0,0,0,50
"HND","2019","Islas de la Bahía","Guanaja","Mangrove Bight",0,0,0,0,0,0,0,0,0,100,0
"HND","2019","Islas de la Bahía","Guanaja","El Cayo",0,0,0,0,0,35,0,0,65,0,0
"HND","2019","Islas de la Bahía","Guanaja","Mangrove Bight",0,0,75,0,0,0,0,0,25,0,0
"HND","2021","Colón","Iriona","Punta de Piedra",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Iriona","Punta de Piedra",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Fé","Santa Fe",0,0,0,0,0,0,0,0,50,0,50
"HND","2021","Colón","Santa Fé","Santa Fe",0,0,0,0,0,0,0,0,50,0,50
"HND","2021","Colón","Santa Fé","Santa Fe",0,0,0,0,0,0,0,0,100,0,0
"HND","2021","Colón","Santa Fé","Santa Fe",0,25,0,0,0,0,0,0,25,0,50
"HND","2021","Colón","Santa Rosa de Aguan","Vuelta Grande",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Santa Rosa Aguan Centro",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Fé","Plan Grande",0,0,70,0,0,0,0,0,30,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Fé","San Antonio",0,0,0,0,0,0,0,0,0,0,100
"HND","2021","Colón","Santa Fé","San Antonio",30,0,20,0,0,0,0,0,0,0,50
"HND","2021","Colón","Santa Fé","San Antonio",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,0,0,100,0,0,0,0,0,0
"HND","2021","Colón","Iriona","Cusuna",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Iriona","Cusuna",60,0,40,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,0,0,100,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Vuelta Grande",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Limón","Limón",0,0,0,0,0,0,0,0,0,0,100
"HND","2021","Colón","Trujillo","San Martín",0,0,60,0,0,0,0,0,0,0,40
"HND","2021","Colón","Trujillo","San Martín",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Trujillo","Rio Negro",0,0,60,0,0,0,0,0,0,0,40
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Fé","San Antonio",0,0,0,0,0,0,0,0,0,0,100
"HND","2021","Colón","Santa Fé","San Antonio",30,0,10,0,0,0,0,0,0,0,60
"HND","2021","Colón","Santa Fé","San Antonio",40,0,20,0,0,0,0,0,0,0,40
"HND","2021","Colón","Santa Fé","San Antonio",0,0,10,0,0,0,0,0,0,0,90
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Trujillo","Puerto Castilla",0,0,30,0,40,0,0,0,0,0,30
"HND","2021","Colón","Trujillo","Puerto Castilla",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Marañones",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Marañones",0,0,0,0,100,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Capiro",0,50,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Jericó",0,0,45,0,0,0,0,0,0,0,55
"HND","2021","Colón","Trujillo","Moradel",30,0,30,0,0,0,0,0,40,0,0
"HND","2021","Colón","Trujillo","Silin",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Fé","Betulia",40,0,60,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Fé","Betulia",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Marañones",70,0,30,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Marañones",70,0,30,0,0,0,0,0,0,0,0
"HND","2021","Colón","Iriona","Punta de Piedra",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Puerto Castilla",0,0,45,0,0,0,0,0,0,0,55
"HND","2021","Colón","Trujillo","Silin",80,0,20,0,0,0,0,0,0,0,0
"HND","2021","Colón","Iriona","Iriona",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Barra de Aguan",0,0,20,0,0,0,0,0,0,0,80
"HND","2021","Colón","Santa Rosa de Aguan","Col. Las Lomas",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","San Martín",0,0,20,0,0,0,0,0,0,0,80
"HND","2021","Colón","Limón","Limón",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","San Martín",0,0,30,0,40,0,0,30,0,0,0
"HND","2021","Colón","Iriona","Sangre Laya",70,0,30,0,0,0,0,0,0,0,0
"HND","2021","Colón","Iriona","Sangre Laya",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","San Martín",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Fé","Santa Fe",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Fé","Santa Fe",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Santa Rosa Aguan Centro",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","La Planada",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Rosa de Aguan","La Planada",0,0,50,0,0,0,0,0,0,50,0
"HND","2021","Colón","Santa Rosa de Aguan","Santa Rosa Aguan Centro",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Santa Rosa Aguan Centro",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Fé","Guadalupe",80,0,20,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Fé","Guadalupe",50,0,0,0,0,0,0,0,0,0,50
"HND","2021","Colón","Santa Fé","Guadalupe",60,0,40,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Fé","Guadalupe",0,0,60,0,0,0,0,0,0,0,40
"HND","2021","Colón","Trujillo","San Martín",20,0,45,0,0,0,0,0,35,0,0
"HND","2021","Colón","Iriona","Cusuna",30,0,20,0,0,0,0,0,0,0,50
"HND","2021","Colón","Iriona","Cusuna",0,0,0,30,70,0,0,0,0,0,0
"HND","2021","Colón","Iriona","San José de la Punta",80,0,20,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","San Martín",0,0,0,0,80,0,0,20,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Limón","Limón",20,0,50,0,0,0,0,0,30,0,0
"HND","2021","Colón","Limón","Limón",0,0,10,0,0,0,0,0,90,0,0
"HND","2021","Colón","Limón","Limón",0,0,0,0,0,0,0,0,100,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Fé","Santa Fe",0,0,0,0,0,0,0,0,50,0,50
"HND","2021","Colón","Santa Fé","Santa Fe",0,0,0,0,0,0,0,0,50,0,50
"HND","2021","Colón","Santa Fé","Santa Fe",50,0,0,0,0,0,0,0,50,0,0
"HND","2019","Islas de la Bahía","Guanaja","El Cayo",0,0,40,0,0,0,0,0,0,0,60
"HND","2019","Islas de la Bahía","Guanaja","El Pelicano",0,0,60,0,0,0,0,0,40,0,0
"HND","2019","Islas de la Bahía","Guanaja","El Pelicano",0,0,0,0,0,70,0,0,0,0,30
"HND","2019","Islas de la Bahía","Guanaja","Mangrove Bight",0,0,40,0,0,0,0,0,60,0,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,50,0,0,0,0,0,0,0,50
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,50,0,50,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,50,0,0,0,0,0,0,0,50
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",20,0,0,0,80,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,50,0,0,50,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",70,0,0,0,30,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",30,0,40,0,30,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,50,0,0,0,0,0,0,0,50
"HND","2019","Cortés","Puerto Cortés","Travesía",50,0,50,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",70,0,30,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,50,0,50,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,40,0,0,0,0,0,0,0,60
"HND","2019","Cortés","Omoa","Omoa",0,0,0,0,40,0,0,0,0,0,60
"HND","2019","Cortés","Puerto Cortés","Travesía",70,0,30,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,100,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,100,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,50,0,0,0,0,0,0,0,50
"HND","2019","Cortés","Puerto Cortés","Travesía",60,0,40,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,0,0,100,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Jericó",0,0,50,0,0,0,0,50,0,0,0
"HND","2021","Colón","Trujillo","Capiro",0,0,50,0,0,0,0,0,0,0,50
"HND","2021","Colón","Trujillo","Capiro",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Trujillo","Capiro",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Jericó",0,0,50,0,50,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Jericó",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Trujillo","Jericó",0,0,0,0,0,50,0,0,0,50,0
"HND","2019","Islas de la Bahía","Guanaja","El Pelicano",0,0,70,0,0,0,0,0,0,30,0
"HND","2019","Islas de la Bahía","Guanaja","Savannah Bight",0,0,20,0,0,0,0,0,0,80,0
"HND","2019","Islas de la Bahía","Guanaja","Savannah Bight",0,0,40,0,0,0,0,0,60,0,0
"HND","2019","Islas de la Bahía","Guanaja","El Pelicano",0,0,40,0,0,0,0,0,60,0,0
"HND","2019","Islas de la Bahía","Guanaja","Savannah Bight",0,0,0,0,0,0,0,0,100,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,0,0,40,0,0,0,60,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",25,0,45,0,0,30,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,50,0,0,50,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,50,0,50,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,50,0,0,50,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,70,0,0,0,0,0,0,0,30
"HND","2019","Islas de la Bahía","Guanaja","El Pelicano",0,0,0,0,0,70,0,0,0,0,30
"HND","2019","Islas de la Bahía","Guanaja","El Cayo",20,0,30,0,0,0,0,0,50,0,0
"HND","2019","Cortés","Omoa","Muchilena",35,0,50,0,0,15,0,0,0,0,0
"HND","2019","Cortés","Omoa","Muchilena",40,0,50,0,0,10,0,0,0,0,0
"HND","2019","Cortés","Omoa","Masca",35,0,50,0,0,15,0,0,0,0,0
"HND","2019","Cortés","Omoa","Masca",0,0,0,0,10,0,0,0,0,90,0
"HND","2019","Cortés","Omoa","Masca",30,0,30,0,0,40,0,0,0,0,0
"HND","2019","Islas de la Bahía","Guanaja","Savannah Bight",0,0,40,0,0,0,0,0,60,0,0
"HND","2019","Islas de la Bahía","Guanaja","El Pelicano",0,0,60,0,0,0,40,0,0,0,0
"HND","2019","Islas de la Bahía","Guanaja","El Pelicano",0,0,0,0,50,0,50,0,0,0,0
"HND","2019","Islas de la Bahía","Guanaja","Mangrove Bight",0,0,0,0,0,0,0,0,100,0,0
"HND","2019","Islas de la Bahía","Guanaja","Mangrove Bight",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Iriona","Punta de Piedra",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Fé","Santa Fe",50,0,0,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Fé","Santa Fe",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Fé","Santa Fe",0,0,0,0,50,0,0,0,50,0,0
"HND","2021","Colón","Santa Rosa de Aguan","La Planada",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","La Planada",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Santa Rosa Aguan Centro",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Fé","Plan Grande",20,0,70,0,0,0,0,0,0,0,10
"HND","2021","Colón","Santa Fé","Betulia",0,0,85,0,0,0,0,0,0,0,15
"HND","2021","Colón","Santa Fé","San Antonio",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Fé","San Antonio",35,0,60,0,0,0,0,0,0,0,5
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Iriona","Cusuna",50,0,20,0,0,0,0,0,0,30,0
"HND","2021","Colón","Iriona","Cusuna",50,0,0,0,0,0,0,0,0,0,50
"HND","2021","Colón","Iriona","Cusuna",50,0,20,0,0,0,0,0,0,0,30
"HND","2021","Colón","Iriona","Cusuna",40,0,30,0,0,0,0,0,0,0,30
"HND","2021","Colón","Trujillo","Rio Negro",0,0,40,0,0,0,0,0,0,60,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Limón","Limón",100,0,0,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,0,0,100,0,0,0,0,0,0
"HND","2021","Colón","Iriona","Cusuna",50,0,30,0,0,0,0,0,0,0,20
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Santa Fé","San Antonio",0,0,30,0,0,0,0,0,0,0,70
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Trujillo","Puerto Castilla",0,0,0,0,0,0,0,0,0,50,50
"HND","2021","Colón","Trujillo","Capiro",0,0,0,0,100,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Capiro",0,0,50,0,0,0,0,0,50,0,0
"HND","2021","Colón","Trujillo","Jericó",0,0,50,0,0,0,0,0,0,50,0
"HND","2021","Colón","Trujillo","Silin",0,0,30,0,0,0,0,0,0,0,70
"HND","2021","Colón","Trujillo","Silin",0,0,30,0,0,0,0,0,0,0,70
"HND","2021","Colón","Trujillo","Silin",80,0,20,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","San Martín",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Limón","Limón",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Limón","Limón",30,0,70,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","San Martín",70,0,0,0,0,0,0,0,0,30,0
"HND","2021","Colón","Trujillo","San Martín",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Limón","Limón",0,0,0,0,0,0,0,0,100,0,0
"HND","2021","Colón","Limón","Limón",0,0,20,0,0,0,0,0,0,0,80
"HND","2021","Colón","Iriona","Sangre Laya",40,0,60,0,0,0,0,0,0,0,0
"HND","2021","Colón","Iriona","Sangre Laya",30,0,70,0,0,0,0,0,0,0,0
"HND","2021","Colón","Iriona","Cocalito",10,0,90,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Fé","Santa Fe",0,0,0,0,0,0,0,0,50,0,50
"HND","2021","Colón","Santa Fé","Santa Fe",0,0,30,0,0,0,0,0,70,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Santa Rosa Aguan Centro",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Fé","Quinito",40,0,20,0,0,0,0,0,25,0,15
"HND","2021","Colón","Santa Fé","Plan Grande",5,0,15,0,0,0,0,0,0,70,10
"HND","2021","Colón","Santa Fé","Guadalupe",70,0,0,0,0,0,0,0,0,0,30
"HND","2021","Colón","Iriona","San José de la Punta",100,0,0,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Barranco Blanco",45,0,55,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Marañones",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Iriona","Cocalito",50,0,50,0,0,0,0,0,0,0,0
"HND","2021","Colón","Iriona","Sangre Laya",0,0,20,0,0,0,0,0,0,0,80
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Limón","Limón",0,0,0,0,0,0,0,0,0,0,100
"HND","2021","Colón","Limón","Limón",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Limón","Limón",0,0,0,0,0,0,0,0,100,0,0
"HND","2021","Colón","Iriona","Sangre Laya",30,0,30,0,0,0,0,0,0,40,0
"HND","2021","Colón","Iriona","San José de la Punta",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Santa Rosa de Aguan","Dos Bocas",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Iriona","San José de la Punta",0,0,30,0,0,0,0,0,0,0,70
"HND","2021","Colón","Santa Fé","Santa Fe",30,0,0,0,0,0,0,0,70,0,0
"HND","2019","Islas de la Bahía","Guanaja","El Cayo",0,0,0,0,0,0,0,0,0,100,0
"HND","2019","Islas de la Bahía","Guanaja","Savannah Bight",40,0,60,0,0,0,0,0,0,0,0
"HND","2019","Islas de la Bahía","Guanaja","Savannah Bight",0,0,0,0,0,75,0,0,25,0,0
"HND","2019","Islas de la Bahía","Guanaja","Mangrove Bight",0,0,40,0,0,0,0,0,60,0,0
"HND","2019","Islas de la Bahía","Guanaja","Mangrove Bight",0,0,50,0,0,0,0,0,50,0,0
"HND","2019","Islas de la Bahía","Guanaja","Mangrove Bight",0,0,0,0,0,0,0,0,100,0,0
"HND","2019","Cortés","Omoa","Omoa",0,0,50,0,25,25,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,50,0,0,0,0,0,0,0,50
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,0,0,30,0,0,0,70,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,50,0,50,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,100,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,100,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,0,0,100,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",30,0,70,0,0,0,0,0,0,0,0
"HND","2019","Cortés","Puerto Cortés","Bajamar",0,0,0,0,20,0,0,0,0,0,80
"HND","2019","Cortés","Omoa","Omoa",80,0,0,0,20,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Las Flores",10,0,20,0,0,30,0,40,0,0,0
"HND","2019","Cortés","Puerto Cortés","Las Sabana",0,0,0,0,60,0,0,0,40,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",0,0,0,0,40,0,0,0,60,0,0
"HND","2019","Cortés","Puerto Cortés","Travesía",50,0,0,0,50,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Jericó",0,0,100,0,0,0,0,0,0,0,0
"HND","2021","Colón","Trujillo","Jericó",0,0,0,0,30,0,0,0,70,0,0
"HND","2021","Colón","Trujillo","Capiro",0,0,80,0,0,0,0,0,20,0,0
"HND","2019","Islas de la Bahía","Guanaja","Savannah Bight",0,0,60,0,0,0,0,0,40,0,0
"HND","2019","Islas de la Bahía","Guanaja","Savannah Bight",0,0,40,0,0,0,0,0,0,60,0
"HND","2019","Islas de la Bahía","Guanaja","Savannah Bight",40,0,0,0,0,0,0,0,60,0,0
"HND","2019","Islas de la Bahía","Guanaja","Savannah Bight",60,0,0,0,0,0,0,0,40,0,0
"HND","2019","Islas de la Bahía","Guanaja","Mangrove Bight",0,0,0,0,0,0,0,0,100,0,0
"HND","2019","Cortés","Omoa","Omoa",80,0,0,0,20,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Omoa",25,0,50,0,0,25,0,0,0,0,0
"HND","2019","Islas de la Bahía","Guanaja","El Pelicano",20,0,30,0,0,0,0,0,50,0,0
"HND","2019","Cortés","Omoa","Las Flores",45,0,0,0,55,0,0,0,0,0,0
"HND","2019","Cortés","Omoa","Masca",0,0,70,0,0,30,0,0,0,0,0
